x1,x2
2.65,11.75
2.65,11.8
2.65,11.85
2.65,11.9
2.65,11.95
2.65,12
2.65,12.05
2.65,12.1
2.65,12.15
2.65,12.2
2.7,0
2.7,0.05
2.7,0.1
2.7,0.15
2.7,0.2
2.7,0.25
2.7,0.3
2.7,0.35
2.7,0.4
2.7,0.45
2.7,0.5
2.7,0.55
2.7,0.6
2.7,0.65
2.7,0.7
2.7,0.75
2.7,0.8
2.7,0.85
2.7,0.9
2.7,0.95
2.7,1
2.7,1.05
2.7,1.1
2.7,1.15
2.7,1.2
2.7,1.25
2.7,1.3
2.7,1.35
2.7,1.4
2.7,1.45
2.7,1.5
2.7,1.55
2.7,1.6
2.7,1.65
2.7,1.7
2.7,1.75
2.7,1.8
2.7,1.85
2.7,1.9
2.7,1.95
2.7,2
2.7,2.05
2.7,2.1
2.7,2.15
2.7,2.2
2.7,2.25
2.7,2.3
2.7,2.35
2.7,2.4
2.7,2.45
2.7,2.5
2.7,2.55
2.7,2.6
2.7,2.65
2.7,2.7
2.7,2.75
2.7,2.8
2.7,2.85
2.7,2.9
2.7,2.95
2.7,3
2.7,3.05
2.7,3.1
2.7,3.15
2.7,3.2
2.7,3.25
2.7,3.3
2.7,3.35
2.7,3.4
2.7,3.45
2.7,3.5
2.7,3.55
2.7,3.6
2.7,3.65
2.7,3.7
2.7,3.75
2.7,3.8
2.7,3.85
2.7,3.9
2.7,3.95
2.7,4
2.7,4.05
2.7,4.1
2.7,4.15
2.7,4.2
2.7,4.25
2.7,4.3
2.7,4.35
2.7,4.4
2.7,4.45
2.7,4.5
2.7,4.55
2.7,4.6
2.7,4.65
2.7,4.7
2.7,4.75
2.7,4.8
2.7,4.85
2.7,4.9
2.7,4.95
2.7,5
2.7,5.05
2.7,5.1
2.7,5.15
2.7,5.2
2.7,5.25
2.7,5.3
2.7,5.35
2.7,5.4
2.7,5.45
2.7,5.5
2.7,5.55
2.7,5.6
2.7,5.65
2.7,5.7
2.7,5.75
2.7,5.8
2.7,5.85
2.7,5.9
2.7,5.95
2.7,6
2.7,6.05
2.7,6.1
2.7,6.15
2.7,6.2
2.7,6.25
2.7,6.3
2.7,6.35
2.7,6.4
2.7,6.45
2.7,6.5
2.7,6.55
2.7,6.6
2.7,6.65
2.7,6.7
2.7,6.75
2.7,6.8
2.7,6.85
2.7,6.9
2.7,6.95
2.7,7
2.7,7.05
2.7,7.1
2.7,7.15
2.7,7.2
2.7,7.25
2.7,7.3
2.7,7.35
2.7,7.4
2.7,7.45
2.7,7.5
2.7,7.55
2.7,7.6
2.7,7.65
2.7,7.7
2.7,7.75
2.7,7.8
2.7,7.85
2.7,7.9
2.7,7.95
2.7,8
2.7,8.05
2.7,8.1
2.7,8.15
2.7,8.2
2.7,8.25
2.7,8.3
2.7,8.35
2.7,8.4
2.7,8.45
2.7,8.5
2.7,8.55
2.7,8.6
2.7,8.65
2.7,8.7
2.7,8.75
2.7,8.8
2.7,8.85
2.7,8.9
2.7,8.95
2.7,9
2.7,9.05
2.7,9.1
2.7,9.15
2.7,9.2
2.7,9.25
2.7,9.3
2.7,9.35
2.7,9.4
2.7,9.45
2.7,9.5
2.7,9.55
2.7,9.6
2.7,9.65
2.7,9.7
2.7,9.75
2.7,9.8
2.7,9.85
2.7,9.9
2.7,9.95
2.7,10
2.7,10.05
2.7,10.1
2.7,10.15
2.7,10.2
2.7,10.25
2.7,10.3
2.7,10.35
2.7,10.4
2.7,10.45
2.7,10.5
2.7,10.55
2.7,10.6
2.7,10.65
2.7,10.7
2.7,10.75
2.7,10.8
2.7,10.85
2.7,10.9
2.7,10.95
2.7,11
2.7,11.05
2.7,11.1
2.7,11.15
2.7,11.2
2.7,11.25
2.7,11.3
2.7,11.35
2.7,11.4
2.7,11.45
2.7,11.5
2.7,11.55
2.7,11.6
2.7,11.65
2.7,11.7
2.7,11.75
2.7,11.8
2.7,11.85
2.7,11.9
2.7,11.95
2.7,12
2.7,12.05
2.7,12.1
2.7,12.15
2.75,0
2.75,0.05
2.75,0.1
2.75,0.15
2.75,0.2
2.75,0.25
2.75,0.3
2.75,0.35
2.75,0.4
2.75,0.45
2.75,0.5
2.75,0.55
2.75,0.6
2.75,0.65
2.75,0.7
2.75,0.75
2.75,0.8
2.75,0.85
2.75,0.9
2.75,0.95
2.75,1
2.75,1.05
2.75,1.1
2.75,1.15
2.75,1.2
2.75,1.25
2.75,1.3
2.75,1.35
2.75,1.4
2.75,1.45
2.75,1.5
2.75,1.55
2.75,1.6
2.75,1.65
2.75,1.7
2.75,1.75
2.75,1.8
2.75,1.85
2.75,1.9
2.75,1.95
2.75,2
2.75,2.05
2.75,2.1
2.75,2.15
2.75,2.2
2.75,2.25
2.75,2.3
2.75,2.35
2.75,2.4
2.75,2.45
2.75,2.5
2.75,2.55
2.75,2.6
2.75,2.65
2.75,2.7
2.75,2.75
2.75,2.8
2.75,2.85
2.75,2.9
2.75,2.95
2.75,3
2.75,3.05
2.75,3.1
2.75,3.15
2.75,3.2
2.75,3.25
2.75,3.3
2.75,3.35
2.75,3.4
2.75,3.45
2.75,3.5
2.75,3.55
2.75,3.6
2.75,3.65
2.75,3.7
2.75,3.75
2.75,3.8
2.75,3.85
2.75,3.9
2.75,3.95
2.75,4
2.75,4.05
2.75,4.1
2.75,4.15
2.75,4.2
2.75,4.25
2.75,4.3
2.75,4.35
2.75,4.4
2.75,4.45
2.75,4.5
2.75,4.55
2.75,4.6
2.75,4.65
2.75,4.7
2.75,4.75
2.75,4.8
2.75,4.85
2.75,4.9
2.75,4.95
2.75,5
2.75,5.05
2.75,5.1
2.75,5.15
2.75,5.2
2.75,5.25
2.75,5.3
2.75,5.35
2.75,5.4
2.75,5.45
2.75,5.5
2.75,5.55
2.75,5.6
2.75,5.65
2.75,5.7
2.75,5.75
2.75,5.8
2.75,5.85
2.75,5.9
2.75,5.95
2.75,6
2.75,6.05
2.75,6.1
2.75,6.15
2.75,6.2
2.75,6.25
2.75,6.3
2.75,6.35
2.75,6.4
2.75,6.45
2.75,6.5
2.75,6.55
2.75,6.6
2.75,6.65
2.75,6.7
2.75,6.75
2.75,6.8
2.75,6.85
2.75,6.9
2.75,6.95
2.75,7
2.75,7.05
2.75,7.1
2.75,7.15
2.75,7.2
2.75,7.25
2.75,7.3
2.75,7.35
2.75,7.4
2.75,7.45
2.75,7.5
2.75,7.55
2.75,7.6
2.75,7.65
2.75,7.7
2.75,7.75
2.75,7.8
2.75,7.85
2.75,7.9
2.75,7.95
2.75,8
2.75,8.05
2.75,8.1
2.75,8.15
2.75,8.2
2.75,8.25
2.75,8.3
2.75,8.35
2.75,8.4
2.75,8.45
2.75,8.5
2.75,8.55
2.75,8.6
2.75,8.65
2.75,8.7
2.75,8.75
2.75,8.8
2.75,8.85
2.75,8.9
2.75,8.95
2.75,9
2.75,9.05
2.75,9.1
2.75,9.15
2.75,9.2
2.75,9.25
2.75,9.3
2.75,9.35
2.75,9.4
2.75,9.45
2.75,9.5
2.75,9.55
2.75,9.6
2.75,9.65
2.75,9.7
2.75,9.75
2.75,9.8
2.75,9.85
2.75,9.9
2.75,9.95
2.75,10
2.75,10.05
2.75,10.1
2.75,10.15
2.75,10.2
2.75,10.25
2.75,10.3
2.75,10.35
2.75,10.4
2.75,10.45
2.75,10.5
2.75,10.55
2.75,10.6
2.75,10.65
2.75,10.7
2.75,10.75
2.75,10.8
2.75,10.85
2.75,10.9
2.75,10.95
2.75,11
2.75,11.05
2.75,11.1
2.75,11.15
2.75,11.2
2.75,11.25
2.75,11.3
2.75,11.35
2.75,11.4
2.75,11.45
2.75,11.5
2.75,11.55
2.75,11.6
2.75,11.65
2.75,11.7
2.75,11.75
2.75,11.8
2.75,11.85
2.75,11.9
2.75,11.95
2.75,12
2.75,12.05
2.75,12.1
2.75,12.15
2.8,0
2.8,0.05
2.8,0.1
2.8,0.15
2.8,0.2
2.8,0.25
2.8,0.3
2.8,0.35
2.8,0.4
2.8,0.45
2.8,0.5
2.8,0.55
2.8,0.6
2.8,0.65
2.8,0.7
2.8,0.75
2.8,0.8
2.8,0.85
2.8,0.9
2.8,0.95
2.8,1
2.8,1.05
2.8,1.1
2.8,1.15
2.8,1.2
2.8,1.25
2.8,1.3
2.8,1.35
2.8,1.4
2.8,1.45
2.8,1.5
2.8,1.55
2.8,1.6
2.8,1.65
2.8,1.7
2.8,1.75
2.8,1.8
2.8,1.85
2.8,1.9
2.8,1.95
2.8,2
2.8,2.05
2.8,2.1
2.8,2.15
2.8,2.2
2.8,2.25
2.8,2.3
2.8,2.35
2.8,2.4
2.8,2.45
2.8,2.5
2.8,2.55
2.8,2.6
2.8,2.65
2.8,2.7
2.8,2.75
2.8,2.8
2.8,2.85
2.8,2.9
2.8,2.95
2.8,3
2.8,3.05
2.8,3.1
2.8,3.15
2.8,3.2
2.8,3.25
2.8,3.3
2.8,3.35
2.8,3.4
2.8,3.45
2.8,3.5
2.8,3.55
2.8,3.6
2.8,3.65
2.8,3.7
2.8,3.75
2.8,3.8
2.8,3.85
2.8,3.9
2.8,3.95
2.8,4
2.8,4.05
2.8,4.1
2.8,4.15
2.8,4.2
2.8,4.25
2.8,4.3
2.8,4.35
2.8,4.4
2.8,4.45
2.8,4.5
2.8,4.55
2.8,4.6
2.8,4.65
2.8,4.7
2.8,4.75
2.8,4.8
2.8,4.85
2.8,4.9
2.8,4.95
2.8,5
2.8,5.05
2.8,5.1
2.8,5.15
2.8,5.2
2.8,5.25
2.8,5.3
2.8,5.35
2.8,5.4
2.8,5.45
2.8,5.5
2.8,5.55
2.8,5.6
2.8,5.65
2.8,5.7
2.8,5.75
2.8,5.8
2.8,5.85
2.8,5.9
2.8,5.95
2.8,6
2.8,6.05
2.8,6.1
2.8,6.15
2.8,6.2
2.8,6.25
2.8,6.3
2.8,6.35
2.8,6.4
2.8,6.45
2.8,6.5
2.8,6.55
2.8,6.6
2.8,6.65
2.8,6.7
2.8,6.75
2.8,6.8
2.8,6.85
2.8,6.9
2.8,6.95
2.8,7
2.8,7.05
2.8,7.1
2.8,7.15
2.8,7.2
2.8,7.25
2.8,7.3
2.8,7.35
2.8,7.4
2.8,7.45
2.8,7.5
2.8,7.55
2.8,7.6
2.8,7.65
2.8,7.7
2.8,7.75
2.8,7.8
2.8,7.85
2.8,7.9
2.8,7.95
2.8,8
2.8,8.05
2.8,8.1
2.8,8.15
2.8,8.2
2.8,8.25
2.8,8.3
2.8,8.35
2.8,8.4
2.8,8.45
2.8,8.5
2.8,8.55
2.8,8.6
2.8,8.65
2.8,8.7
2.8,8.75
2.8,8.8
2.8,8.85
2.8,8.9
2.8,8.95
2.8,9
2.8,9.05
2.8,9.1
2.8,9.15
2.8,9.2
2.8,9.25
2.8,9.3
2.8,9.35
2.8,9.4
2.8,9.45
2.8,9.5
2.8,9.55
2.8,9.6
2.8,9.65
2.8,9.7
2.8,9.75
2.8,9.8
2.8,9.85
2.8,9.9
2.8,9.95
2.8,10
2.8,10.05
2.8,10.1
2.8,10.15
2.8,10.2
2.8,10.25
2.8,10.3
2.8,10.35
2.8,10.4
2.8,10.45
2.8,10.5
2.8,10.55
2.8,10.6
2.8,10.65
2.8,10.7
2.8,10.75
2.8,10.8
2.8,10.85
2.8,10.9
2.8,10.95
2.8,11
2.8,11.05
2.8,11.1
2.8,11.15
2.8,11.2
2.8,11.25
2.8,11.3
2.8,11.35
2.8,11.4
2.8,11.45
2.8,11.5
2.8,11.55
2.8,11.6
2.8,11.65
2.8,11.7
2.8,11.75
2.8,11.8
2.8,11.85
2.8,11.9
2.8,11.95
2.8,12
2.8,12.05
2.8,12.1
2.85,0
2.85,0.05
2.85,0.1
2.85,0.15
2.85,0.2
2.85,0.25
2.85,0.3
2.85,0.35
2.85,0.4
2.85,0.45
2.85,0.5
2.85,0.55
2.85,0.6
2.85,0.65
2.85,0.7
2.85,0.75
2.85,0.8
2.85,0.85
2.85,0.9
2.85,0.95
2.85,1
2.85,1.05
2.85,1.1
2.85,1.15
2.85,1.2
2.85,1.25
2.85,1.3
2.85,1.35
2.85,1.4
2.85,1.45
2.85,1.5
2.85,1.55
2.85,1.6
2.85,1.65
2.85,1.7
2.85,1.75
2.85,1.8
2.85,1.85
2.85,1.9
2.85,1.95
2.85,2
2.85,2.05
2.85,2.1
2.85,2.15
2.85,2.2
2.85,2.25
2.85,2.3
2.85,2.35
2.85,2.4
2.85,2.45
2.85,2.5
2.85,2.55
2.85,2.6
2.85,2.65
2.85,2.7
2.85,2.75
2.85,2.8
2.85,2.85
2.85,2.9
2.85,2.95
2.85,3
2.85,3.05
2.85,3.1
2.85,3.15
2.85,3.2
2.85,3.25
2.85,3.3
2.85,3.35
2.85,3.4
2.85,3.45
2.85,3.5
2.85,3.55
2.85,3.6
2.85,3.65
2.85,3.7
2.85,3.75
2.85,3.8
2.85,3.85
2.85,3.9
2.85,3.95
2.85,4
2.85,4.05
2.85,4.1
2.85,4.15
2.85,4.2
2.85,4.25
2.85,4.3
2.85,4.35
2.85,4.4
2.85,4.45
2.85,4.5
2.85,4.55
2.85,4.6
2.85,4.65
2.85,4.7
2.85,4.75
2.85,4.8
2.85,4.85
2.85,4.9
2.85,4.95
2.85,5
2.85,5.05
2.85,5.1
2.85,5.15
2.85,5.2
2.85,5.25
2.85,5.3
2.85,5.35
2.85,5.4
2.85,5.45
2.85,5.5
2.85,5.55
2.85,5.6
2.85,5.65
2.85,5.7
2.85,5.75
2.85,5.8
2.85,5.85
2.85,5.9
2.85,5.95
2.85,6
2.85,6.05
2.85,6.1
2.85,6.15
2.85,6.2
2.85,6.25
2.85,6.3
2.85,6.35
2.85,6.4
2.85,6.45
2.85,6.5
2.85,6.55
2.85,6.6
2.85,6.65
2.85,6.7
2.85,6.75
2.85,6.8
2.85,6.85
2.85,6.9
2.85,6.95
2.85,7
2.85,7.05
2.85,7.1
2.85,7.15
2.85,7.2
2.85,7.25
2.85,7.3
2.85,7.35
2.85,7.4
2.85,7.45
2.85,7.5
2.85,7.55
2.85,7.6
2.85,7.65
2.85,7.7
2.85,7.75
2.85,7.8
2.85,7.85
2.85,7.9
2.85,7.95
2.85,8
2.85,8.05
2.85,8.1
2.85,8.15
2.85,8.2
2.85,8.25
2.85,8.3
2.85,8.35
2.85,8.4
2.85,8.45
2.85,8.5
2.85,8.55
2.85,8.6
2.85,8.65
2.85,8.7
2.85,8.75
2.85,8.8
2.85,8.85
2.85,8.9
2.85,8.95
2.85,9
2.85,9.05
2.85,9.1
2.85,9.15
2.85,9.2
2.85,9.25
2.85,9.3
2.85,9.35
2.85,9.4
2.85,9.45
2.85,9.5
2.85,9.55
2.85,9.6
2.85,9.65
2.85,9.7
2.85,9.75
2.85,9.8
2.85,9.85
2.85,9.9
2.85,9.95
2.85,10
2.85,10.05
2.85,10.1
2.85,10.15
2.85,10.2
2.85,10.25
2.85,10.3
2.85,10.35
2.85,10.4
2.85,10.45
2.85,10.5
2.85,10.55
2.85,10.6
2.85,10.65
2.85,10.7
2.85,10.75
2.85,10.8
2.85,10.85
2.85,10.9
2.85,10.95
2.85,11
2.85,11.05
2.85,11.1
2.85,11.15
2.85,11.2
2.85,11.25
2.85,11.3
2.85,11.35
2.85,11.4
2.85,11.45
2.85,11.5
2.85,11.55
2.85,11.6
2.85,11.65
2.85,11.7
2.85,11.75
2.85,11.8
2.85,11.85
2.85,11.9
2.85,11.95
2.85,12
2.85,12.05
2.9,0
2.9,0.05
2.9,0.1
2.9,0.15
2.9,0.2
2.9,0.25
2.9,0.3
2.9,0.35
2.9,0.4
2.9,0.45
2.9,0.5
2.9,0.55
2.9,0.6
2.9,0.65
2.9,0.7
2.9,0.75
2.9,0.8
2.9,0.85
2.9,0.9
2.9,0.95
2.9,1
2.9,1.05
2.9,1.1
2.9,1.15
2.9,1.2
2.9,1.25
2.9,1.3
2.9,1.35
2.9,1.4
2.9,1.45
2.9,1.5
2.9,1.55
2.9,1.6
2.9,1.65
2.9,1.7
2.9,1.75
2.9,1.8
2.9,1.85
2.9,1.9
2.9,1.95
2.9,2
2.9,2.05
2.9,2.1
2.9,2.15
2.9,2.2
2.9,2.25
2.9,2.3
2.9,2.35
2.9,2.4
2.9,2.45
2.9,2.5
2.9,2.55
2.9,2.6
2.9,2.65
2.9,2.7
2.9,2.75
2.9,2.8
2.9,2.85
2.9,2.9
2.9,2.95
2.9,3
2.9,3.05
2.9,3.1
2.9,3.15
2.9,3.2
2.9,3.25
2.9,3.3
2.9,3.35
2.9,3.4
2.9,3.45
2.9,3.5
2.9,3.55
2.9,3.6
2.9,3.65
2.9,3.7
2.9,3.75
2.9,3.8
2.9,3.85
2.9,3.9
2.9,3.95
2.9,4
2.9,4.05
2.9,4.1
2.9,4.15
2.9,4.2
2.9,4.25
2.9,4.3
2.9,4.35
2.9,4.4
2.9,4.45
2.9,4.5
2.9,4.55
2.9,4.6
2.9,4.65
2.9,4.7
2.9,4.75
2.9,4.8
2.9,4.85
2.9,4.9
2.9,4.95
2.9,5
2.9,5.05
2.9,5.1
2.9,5.15
2.9,5.2
2.9,5.25
2.9,5.3
2.9,5.35
2.9,5.4
2.9,5.45
2.9,5.5
2.9,5.55
2.9,5.6
2.9,5.65
2.9,5.7
2.9,5.75
2.9,5.8
2.9,5.85
2.9,5.9
2.9,5.95
2.9,6
2.9,6.05
2.9,6.1
2.9,6.15
2.9,6.2
2.9,6.25
2.9,6.3
2.9,6.35
2.9,6.4
2.9,6.45
2.9,6.5
2.9,6.55
2.9,6.6
2.9,6.65
2.9,6.7
2.9,6.75
2.9,6.8
2.9,6.85
2.9,6.9
2.9,6.95
2.9,7
2.9,7.05
2.9,7.1
2.9,7.15
2.9,7.2
2.9,7.25
2.9,7.3
2.9,7.35
2.9,7.4
2.9,7.45
2.9,7.5
2.9,7.55
2.9,7.6
2.9,7.65
2.9,7.7
2.9,7.75
2.9,7.8
2.9,7.85
2.9,7.9
2.9,7.95
2.9,8
2.9,8.05
2.9,8.1
2.9,8.15
2.9,8.2
2.9,8.25
2.9,8.3
2.9,8.35
2.9,8.4
2.9,8.45
2.9,8.5
2.9,8.55
2.9,8.6
2.9,8.65
2.9,8.7
2.9,8.75
2.9,8.8
2.9,8.85
2.9,8.9
2.9,8.95
2.9,9
2.9,9.05
2.9,9.1
2.9,9.15
2.9,9.2
2.9,9.25
2.9,9.3
2.9,9.35
2.9,9.4
2.9,9.45
2.9,9.5
2.9,9.55
2.9,9.6
2.9,9.65
2.9,9.7
2.9,9.75
2.9,9.8
2.9,9.85
2.9,9.9
2.9,9.95
2.9,10
2.9,10.05
2.9,10.1
2.9,10.15
2.9,10.2
2.9,10.25
2.9,10.3
2.9,10.35
2.9,10.4
2.9,10.45
2.9,10.5
2.9,10.55
2.9,10.6
2.9,10.65
2.9,10.7
2.9,10.75
2.9,10.8
2.9,10.85
2.9,10.9
2.9,10.95
2.9,11
2.9,11.05
2.9,11.1
2.9,11.15
2.9,11.2
2.9,11.25
2.9,11.3
2.9,11.35
2.9,11.4
2.9,11.45
2.9,11.5
2.9,11.55
2.9,11.6
2.9,11.65
2.9,11.7
2.9,11.75
2.9,11.8
2.9,11.85
2.9,11.9
2.9,11.95
2.9,12
2.9,12.05
2.95,0
2.95,0.05
2.95,0.1
2.95,0.15
2.95,0.2
2.95,0.25
2.95,0.3
2.95,0.35
2.95,0.4
2.95,0.45
2.95,0.5
2.95,0.55
2.95,0.6
2.95,0.65
2.95,0.7
2.95,0.75
2.95,0.8
2.95,0.85
2.95,0.9
2.95,0.95
2.95,1
2.95,1.05
2.95,1.1
2.95,1.15
2.95,1.2
2.95,1.25
2.95,1.3
2.95,1.35
2.95,1.4
2.95,1.45
2.95,1.5
2.95,1.55
2.95,1.6
2.95,1.65
2.95,1.7
2.95,1.75
2.95,1.8
2.95,1.85
2.95,1.9
2.95,1.95
2.95,2
2.95,2.05
2.95,2.1
2.95,2.15
2.95,2.2
2.95,2.25
2.95,2.3
2.95,2.35
2.95,2.4
2.95,2.45
2.95,2.5
2.95,2.55
2.95,2.6
2.95,2.65
2.95,2.7
2.95,2.75
2.95,2.8
2.95,2.85
2.95,2.9
2.95,2.95
2.95,3
2.95,3.05
2.95,3.1
2.95,3.15
2.95,3.2
2.95,3.25
2.95,3.3
2.95,3.35
2.95,3.4
2.95,3.45
2.95,3.5
2.95,3.55
2.95,3.6
2.95,3.65
2.95,3.7
2.95,3.75
2.95,3.8
2.95,3.85
2.95,3.9
2.95,3.95
2.95,4
2.95,4.05
2.95,4.1
2.95,4.15
2.95,4.2
2.95,4.25
2.95,4.3
2.95,4.35
2.95,4.4
2.95,4.45
2.95,4.5
2.95,4.55
2.95,4.6
2.95,4.65
2.95,4.7
2.95,4.75
2.95,4.8
2.95,4.85
2.95,4.9
2.95,4.95
2.95,5
2.95,5.05
2.95,5.1
2.95,5.15
2.95,5.2
2.95,5.25
2.95,5.3
2.95,5.35
2.95,5.4
2.95,5.45
2.95,5.5
2.95,5.55
2.95,5.6
2.95,5.65
2.95,5.7
2.95,5.75
2.95,5.8
2.95,5.85
2.95,5.9
2.95,5.95
2.95,6
2.95,6.05
2.95,6.1
2.95,6.15
2.95,6.2
2.95,6.25
2.95,6.3
2.95,6.35
2.95,6.4
2.95,6.45
2.95,6.5
2.95,6.55
2.95,6.6
2.95,6.65
2.95,6.7
2.95,6.75
2.95,6.8
2.95,6.85
2.95,6.9
2.95,6.95
2.95,7
2.95,7.05
2.95,7.1
2.95,7.15
2.95,7.2
2.95,7.25
2.95,7.3
2.95,7.35
2.95,7.4
2.95,7.45
2.95,7.5
2.95,7.55
2.95,7.6
2.95,7.65
2.95,7.7
2.95,7.75
2.95,7.8
2.95,7.85
2.95,7.9
2.95,7.95
2.95,8
2.95,8.05
2.95,8.1
2.95,8.15
2.95,8.2
2.95,8.25
2.95,8.3
2.95,8.35
2.95,8.4
2.95,8.45
2.95,8.5
2.95,8.55
2.95,8.6
2.95,8.65
2.95,8.7
2.95,8.75
2.95,8.8
2.95,8.85
2.95,8.9
2.95,8.95
2.95,9
2.95,9.05
2.95,9.1
2.95,9.15
2.95,9.2
2.95,9.25
2.95,9.3
2.95,9.35
2.95,9.4
2.95,9.45
2.95,9.5
2.95,9.55
2.95,9.6
2.95,9.65
2.95,9.7
2.95,9.75
2.95,9.8
2.95,9.85
2.95,9.9
2.95,9.95
2.95,10
2.95,10.05
2.95,10.1
2.95,10.15
2.95,10.2
2.95,10.25
2.95,10.3
2.95,10.35
2.95,10.4
2.95,10.45
2.95,10.5
2.95,10.55
2.95,10.6
2.95,10.65
2.95,10.7
2.95,10.75
2.95,10.8
2.95,10.85
2.95,10.9
2.95,10.95
2.95,11
2.95,11.05
2.95,11.1
2.95,11.15
2.95,11.2
2.95,11.25
2.95,11.3
2.95,11.35
2.95,11.4
2.95,11.45
2.95,11.5
2.95,11.55
2.95,11.6
2.95,11.65
2.95,11.7
2.95,11.75
2.95,11.8
2.95,11.85
2.95,11.9
2.95,11.95
2.95,12
3,0
3,0.05
3,0.1
3,0.15
3,0.2
3,0.25
3,0.3
3,0.35
3,0.4
3,0.45
3,0.5
3,0.55
3,0.6
3,0.65
3,0.7
3,0.75
3,0.8
3,0.85
3,0.9
3,0.95
3,1
3,1.05
3,1.1
3,1.15
3,1.2
3,1.25
3,1.3
3,1.35
3,1.4
3,1.45
3,1.5
3,1.55
3,1.6
3,1.65
3,1.7
3,1.75
3,1.8
3,1.85
3,1.9
3,1.95
3,2
3,2.05
3,2.1
3,2.15
3,2.2
3,2.25
3,2.3
3,2.35
3,2.4
3,2.45
3,2.5
3,2.55
3,2.6
3,2.65
3,2.7
3,2.75
3,2.8
3,2.85
3,2.9
3,2.95
3,3
3,3.05
3,3.1
3,3.15
3,3.2
3,3.25
3,3.3
3,3.35
3,3.4
3,3.45
3,3.5
3,3.55
3,3.6
3,3.65
3,3.7
3,3.75
3,3.8
3,3.85
3,3.9
3,3.95
3,4
3,4.05
3,4.1
3,4.15
3,4.2
3,4.25
3,4.3
3,4.35
3,4.4
3,4.45
3,4.5
3,4.55
3,4.6
3,4.65
3,4.7
3,4.75
3,4.8
3,4.85
3,4.9
3,4.95
3,5
3,5.05
3,5.1
3,5.15
3,5.2
3,5.25
3,5.3
3,5.35
3,5.4
3,5.45
3,5.5
3,5.55
3,5.6
3,5.65
3,5.7
3,5.75
3,5.8
3,5.85
3,5.9
3,5.95
3,6
3,6.05
3,6.1
3,6.15
3,6.2
3,6.25
3,6.3
3,6.35
3,6.4
3,6.45
3,6.5
3,6.55
3,6.6
3,6.65
3,6.7
3,6.75
3,6.8
3,6.85
3,6.9
3,6.95
3,7
3,7.05
3,7.1
3,7.15
3,7.2
3,7.25
3,7.3
3,7.35
3,7.4
3,7.45
3,7.5
3,7.55
3,7.6
3,7.65
3,7.7
3,7.75
3,7.8
3,7.85
3,7.9
3,7.95
3,8
3,8.05
3,8.1
3,8.15
3,8.2
3,8.25
3,8.3
3,8.35
3,8.4
3,8.45
3,8.5
3,8.55
3,8.6
3,8.65
3,8.7
3,8.75
3,8.8
3,8.85
3,8.9
3,8.95
3,9
3,9.05
3,9.1
3,9.15
3,9.2
3,9.25
3,9.3
3,9.35
3,9.4
3,9.45
3,9.5
3,9.55
3,9.6
3,9.65
3,9.7
3,9.75
3,9.8
3,9.85
3,9.9
3,9.95
3,10
3,10.05
3,10.1
3,10.15
3,10.2
3,10.25
3,10.3
3,10.35
3,10.4
3,10.45
3,10.5
3,10.55
3,10.6
3,10.65
3,10.7
3,10.75
3,10.8
3,10.85
3,10.9
3,10.95
3,11
3,11.05
3,11.1
3,11.15
3,11.2
3,11.25
3,11.3
3,11.35
3,11.4
3,11.45
3,11.5
3,11.55
3,11.6
3,11.65
3,11.7
3,11.75
3,11.8
3,11.85
3,11.9
3,11.95
3.05,0
3.05,0.05
3.05,0.1
3.05,0.15
3.05,0.2
3.05,0.25
3.05,0.3
3.05,0.35
3.05,0.4
3.05,0.45
3.05,0.5
3.05,0.55
3.05,0.6
3.05,0.65
3.05,0.7
3.05,0.75
3.05,0.8
3.05,0.85
3.05,0.9
3.05,0.95
3.05,1
3.05,1.05
3.05,1.1
3.05,1.15
3.05,1.2
3.05,1.25
3.05,1.3
3.05,1.35
3.05,1.4
3.05,1.45
3.05,1.5
3.05,1.55
3.05,1.6
3.05,1.65
3.05,1.7
3.05,1.75
3.05,1.8
3.05,1.85
3.05,1.9
3.05,1.95
3.05,2
3.05,2.05
3.05,2.1
3.05,2.15
3.05,2.2
3.05,2.25
3.05,2.3
3.05,2.35
3.05,2.4
3.05,2.45
3.05,2.5
3.05,2.55
3.05,2.6
3.05,2.65
3.05,2.7
3.05,2.75
3.05,2.8
3.05,2.85
3.05,2.9
3.05,2.95
3.05,3
3.05,3.05
3.05,3.1
3.05,3.15
3.05,3.2
3.05,3.25
3.05,3.3
3.05,3.35
3.05,3.4
3.05,3.45
3.05,3.5
3.05,3.55
3.05,3.6
3.05,3.65
3.05,3.7
3.05,3.75
3.05,3.8
3.05,3.85
3.05,3.9
3.05,3.95
3.05,4
3.05,4.05
3.05,4.1
3.05,4.15
3.05,4.2
3.05,4.25
3.05,4.3
3.05,4.35
3.05,4.4
3.05,4.45
3.05,4.5
3.05,4.55
3.05,4.6
3.05,4.65
3.05,4.7
3.05,4.75
3.05,4.8
3.05,4.85
3.05,4.9
3.05,4.95
3.05,5
3.05,5.05
3.05,5.1
3.05,5.15
3.05,5.2
3.05,5.25
3.05,5.3
3.05,5.35
3.05,5.4
3.05,5.45
3.05,5.5
3.05,5.55
3.05,5.6
3.05,5.65
3.05,5.7
3.05,5.75
3.05,5.8
3.05,5.85
3.05,5.9
3.05,5.95
3.05,6
3.05,6.05
3.05,6.1
3.05,6.15
3.05,6.2
3.05,6.25
3.05,6.3
